DateTime,Air temperature,Pressure,Wind speed,Power generated by system,predicted
16-02-2024 14:00,6.654,0.985085,8.322,26.8351,26.82809399999996
16-02-2024 15:00,7.991,0.985285,6.295,11.1577,11.148209999999985
16-02-2024 16:00,9.308,0.9852,4.839,3.74467,3.7275644999999997
16-02-2024 17:00,10.569,0.984675,3.939,1.25977,1.2582206000000018
16-02-2024 18:00,11.928,0.984247,3.494,0.0,0.0
16-02-2024 19:00,13.206,0.983832,3.436,0.0,0.0
16-02-2024 20:00,14.21,0.98354,3.273,0.0,0.0
16-02-2024 21:00,14.846,0.983147,3.397,0.0,0.0
16-02-2024 22:00,14.976,0.982955,3.319,0.0,0.0
16-02-2024 23:00,13.486,0.982851,3.661,0.642064,0.6472203099999991
17-02-2024 00:00,11.449,0.982783,6.05,9.2725,9.27586950000001
17-02-2024 01:00,10.016,0.982797,7.049,15.556,15.620473000000018
17-02-2024 02:00,9.283,0.982695,8.657,30.1163,30.02786700000001
17-02-2024 03:00,9.673,0.982676,8.583,29.3343,29.32165699999999
17-02-2024 04:00,9.302,0.982485,7.611,20.6277,20.590742999999996
17-02-2024 05:00,8.731,0.982072,5.522,6.54231,6.554023900000002
17-02-2024 06:00,8.267,0.981869,4.267,1.99232,1.995606700000004
17-02-2024 07:00,8.39,0.98191,3.126,0.0,0.0
17-02-2024 08:00,7.414,0.981878,2.218,0.0,0.0
17-02-2024 09:00,6.741,0.981799,2.416,0.0,0.0
17-02-2024 10:00,6.665,0.981464,3.49,0.0,0.0
17-02-2024 11:00,5.446,0.981671,2.784,0.0,0.0
17-02-2024 12:00,5.953,0.981509,2.385,0.0,0.0
17-02-2024 13:00,5.842,0.981368,2.709,0.0,0.0
17-02-2024 14:00,7.773,0.981368,3.566,0.0,0.0
17-02-2024 15:00,10.312,0.981376,2.226,0.0,0.0
17-02-2024 16:00,12.495,0.981002,1.917,0.0,0.0
17-02-2024 17:00,14.14,0.980269,3.029,0.0,0.0
17-02-2024 18:00,15.503,0.979507,3.489,0.0,0.0
17-02-2024 19:00,16.362,0.97891,4.401,2.31821,2.314285499999996
17-02-2024 20:00,16.582,0.978998,3.245,0.0,0.0
17-02-2024 21:00,16.818,0.978013,3.708,0.763902,0.762820320000001
17-02-2024 22:00,15.791,0.978275,2.977,0.0,0.0
17-02-2024 23:00,14.168,0.977589,6.077,9.21711,9.250150600000014
18-02-2024 00:00,12.239,0.977166,7.274,17.2451,17.23633200000003
18-02-2024 01:00,11.523,0.97723,5.594,6.99634,6.985863999999998
18-02-2024 02:00,11.217,0.976977,4.825,3.63151,3.6293896999999977
18-02-2024 03:00,11.03,0.976597,4.888,3.8328,3.833117000000005
18-02-2024 04:00,10.854,0.975416,6.504,11.8325,11.828997999999988
18-02-2024 05:00,10.87,0.975457,5.228,5.19833,5.1694241
18-02-2024 06:00,10.274,0.974793,9.399,36.7246,36.718216000000005
18-02-2024 07:00,9.786,0.97423,9.394,36.7194,36.68728799999997
18-02-2024 08:00,9.515,0.973869,9.133,34.6959,34.679334000000054
18-02-2024 09:00,9.339,0.973535,8.812,31.4353,31.357270000000057
18-02-2024 10:00,9.152,0.972931,8.712,30.4362,30.40222500000006
18-02-2024 11:00,8.862,0.972698,8.519,28.3716,28.325542999999957
18-02-2024 12:00,8.042,0.972625,9.687,38.9455,39.03216299999995
18-02-2024 13:00,7.263,0.972685,10.136,45.1029,45.080655999999955
18-02-2024 14:00,6.567,0.973045,10.232,46.3623,46.29472299999989
18-02-2024 15:00,6.055,0.97345,9.893,42.7314,42.68336900000002
18-02-2024 16:00,5.798,0.974001,10.303,47.1766,47.08364899999989
