DateTime,Air temperature,Pressure,Wind speed,Power generated by system,predicted
10-01-2024 20:00,11.319,0.966471,8.705,29.8394,29.909636999999975
10-01-2024 21:00,11.448,0.96682,9.94,42.0849,42.00769199999994
10-01-2024 22:00,10.122,0.967361,9.363,36.2156,36.13896499999999
10-01-2024 23:00,9.586,0.967926,7.194,17.0268,17.007575000000017
11-01-2024 00:00,9.182,0.968294,8.273,26.0415,26.043131
11-01-2024 01:00,9.0,0.968693,7.479,19.3797,19.36133999999997
11-01-2024 02:00,8.815,0.968942,7.578,20.1246,20.080046000000028
11-01-2024 03:00,8.744,0.96914,7.448,19.1136,19.11203699999998
11-01-2024 04:00,8.696,0.969224,7.477,19.3536,19.372431999999975
11-01-2024 05:00,8.629,0.969148,6.808,13.946,13.832215999999992
11-01-2024 06:00,8.601,0.969278,6.338,11.0874,11.05260799999999
11-01-2024 07:00,8.631,0.969519,5.993,9.061,9.081092000000007
11-01-2024 08:00,8.622,0.9696,6.181,10.3599,10.345615100000005
11-01-2024 09:00,8.628,0.969603,6.268,10.806,10.761604000000009
11-01-2024 10:00,7.751,0.9697,6.316,11.0494,11.038776000000006
11-01-2024 11:00,6.878,0.969822,8.519,28.1899,28.187471999999993
11-01-2024 12:00,8.278,0.96969,7.217,17.0498,17.153044000000005
11-01-2024 13:00,7.575,0.969532,5.272,5.3169,5.311200299999995
11-01-2024 14:00,8.436,0.969385,7.094,15.5534,15.745068000000003
11-01-2024 15:00,9.373,0.96914,8.457,26.9518,27.13082899999997
11-01-2024 16:00,9.853,0.968869,9.223,35.2364,35.21541799999996
11-01-2024 17:00,8.244,0.968938,9.973,41.3431,41.89172900000001
11-01-2024 18:00,7.345,0.969377,11.146,52.9556,53.19269399999998
11-01-2024 19:00,5.331,0.97013,10.816,50.8132,51.074452
11-01-2024 20:00,4.075,0.970912,10.845,51.0297,51.412760000000006
11-01-2024 21:00,4.009,0.971351,10.61,48.6472,49.16214299999997
11-01-2024 22:00,2.799,0.972108,11.435,56.4744,56.59363100000006
11-01-2024 23:00,1.366,0.973602,12.692,58.8647,58.843578000000036
12-01-2024 00:00,0.002,0.97514,9.489,38.2957,38.40348300000001
12-01-2024 01:00,-0.514,0.976026,10.041,43.7089,44.24317500000003
12-01-2024 02:00,-1.305,0.9769,10.709,51.0812,51.39559399999999
12-01-2024 03:00,-1.701,0.977453,9.502,38.1418,38.637762999999964
12-01-2024 04:00,-1.924,0.977754,8.391,27.331,27.606516000000003
12-01-2024 05:00,-2.204,0.977819,8.342,26.7768,27.12797300000004
12-01-2024 06:00,-2.425,0.978229,7.971,23.5034,23.66698600000003
12-01-2024 07:00,-2.687,0.978757,9.208,35.7908,36.30984400000005
12-01-2024 08:00,-2.94,0.979194,7.639,20.7616,20.970379000000015
12-01-2024 09:00,-3.366,0.979788,9.575,39.109,39.55437699999996
12-01-2024 10:00,-3.755,0.9804,9.413,38.4204,38.510567999999985
12-01-2024 11:00,-3.818,0.981319,6.602,12.5989,12.822491999999988
12-01-2024 12:00,-3.891,0.981824,6.281,10.9467,10.991983999999992
12-01-2024 13:00,-4.005,0.982275,7.155,16.8229,17.15619999999998
12-01-2024 14:00,-3.825,0.982945,6.298,11.0776,11.198277999999991
12-01-2024 15:00,-3.106,0.983685,9.668,40.7733,41.01729999999994
12-01-2024 16:00,-2.393,0.984074,8.118,24.928,25.179442000000012
12-01-2024 17:00,-1.609,0.984103,7.607,20.4704,20.70109699999999
12-01-2024 18:00,-0.911,0.984301,7.503,19.5753,19.78856899999998
12-01-2024 19:00,0.008,0.984344,7.128,16.4711,16.695905999999987
12-01-2024 20:00,0.926,0.984204,7.336,18.1855,18.407796000000022
12-01-2024 21:00,1.351,0.984165,7.595,20.2561,20.59861800000001
12-01-2024 22:00,1.264,0.984143,7.414,18.7058,18.838064999999975
12-01-2024 23:00,-0.565,0.984443,8.406,27.4064,27.762742999999986
13-01-2024 00:00,-1.84,0.984896,8.493,28.3651,28.74289399999999
13-01-2024 01:00,-2.738,0.985324,7.997,23.9371,24.144696000000035
13-01-2024 02:00,-2.955,0.98582,7.89,22.9399,23.317197000000007
13-01-2024 03:00,-3.263,0.986283,7.267,17.8673,18.044341000000003
13-01-2024 04:00,-3.38,0.986488,6.706,13.9266,13.898276000000005
13-01-2024 05:00,-3.468,0.986263,5.692,7.91771,7.871810399999992
13-01-2024 06:00,-3.689,0.986372,4.585,2.85396,2.906166899999997
13-01-2024 07:00,-3.64,0.986713,4.181,1.84369,1.8431663000000011
13-01-2024 08:00,-3.853,0.986877,4.797,3.75182,3.7503694000000043
13-01-2024 09:00,-4.015,0.987033,4.875,4.05597,4.0336969
13-01-2024 10:00,-4.047,0.987089,4.896,4.13373,4.1011283000000045
13-01-2024 11:00,-4.301,0.987284,5.609,7.55975,7.530236600000006
13-01-2024 12:00,-4.586,0.987363,5.523,6.98306,7.008295400000008
13-01-2024 13:00,-4.506,0.987477,5.776,8.55424,8.440382600000014
13-01-2024 14:00,-3.095,0.987378,6.348,11.856,11.815097999999994
13-01-2024 15:00,-0.199,0.987285,4.851,3.74613,3.801615399999996
13-01-2024 16:00,2.546,0.986717,4.26,2.06729,2.0486035000000022
13-01-2024 17:00,4.867,0.985783,5.287,5.46556,5.499920399999992
13-01-2024 18:00,6.79,0.984834,6.796,13.5686,13.666521999999995
13-01-2024 19:00,8.052,0.983952,8.178,24.7002,25.138391000000016
13-01-2024 20:00,8.73,0.983172,9.066,33.6958,33.95774399999998
13-01-2024 21:00,9.036,0.98309,9.356,36.8918,36.84799899999998
13-01-2024 22:00,7.509,0.983182,9.597,39.5337,39.431641999999975
13-01-2024 23:00,2.358,0.983751,10.725,52.5707,52.40916700000008
14-01-2024 00:00,0.3,0.98415,11.179,56.5874,56.549584
14-01-2024 01:00,-0.264,0.984708,12.269,59.8918,59.911645000000064
14-01-2024 02:00,-0.726,0.985408,11.405,57.8061,57.912247999999906
14-01-2024 03:00,-0.375,0.985912,13.273,59.9894,60.03111900000003
14-01-2024 04:00,0.301,0.986628,12.718,59.8846,59.89633400000003
14-01-2024 05:00,-0.811,0.987161,11.326,57.9564,57.88502199999999
14-01-2024 06:00,-2.715,0.988121,9.395,39.0724,38.97075099999999
14-01-2024 07:00,-3.177,0.988974,8.886,33.3201,33.34476199999995
14-01-2024 08:00,-3.529,0.989631,9.259,37.375,37.63987700000003
14-01-2024 09:00,-3.85,0.9903,8.935,35.1618,34.887609999999974
14-01-2024 10:00,-4.177,0.990922,7.731,22.9007,22.731586000000004
14-01-2024 11:00,-4.429,0.991858,6.499,12.7664,12.637413999999985
14-01-2024 12:00,-4.51,0.992552,6.804,14.988,14.880973000000022
14-01-2024 13:00,-4.554,0.993158,6.494,12.2864,12.400419999999986
14-01-2024 14:00,-3.879,0.993705,5.39,6.28365,6.253654400000004
14-01-2024 15:00,-0.91,0.994172,2.606,0.0,0.0
14-01-2024 16:00,1.476,0.994294,2.415,0.0,0.0
14-01-2024 17:00,3.301,0.993989,1.787,0.0,0.0
14-01-2024 18:00,4.805,0.993724,1.574,0.0,0.0
14-01-2024 19:00,6.006,0.993542,1.393,0.0,0.0
14-01-2024 20:00,6.868,0.993334,1.557,0.0,0.0
14-01-2024 21:00,7.555,0.993067,2.085,0.0,0.0
14-01-2024 22:00,7.421,0.992697,2.825,0.0,0.0
14-01-2024 23:00,4.192,0.992489,4.081,1.52763,1.5294822999999993
15-01-2024 00:00,2.597,0.992499,6.632,13.2247,13.19077799999999
15-01-2024 01:00,1.562,0.992527,6.486,12.4002,12.294975000000006
15-01-2024 02:00,1.073,0.992353,7.344,18.6065,18.682440000000028
15-01-2024 03:00,1.527,0.992162,9.701,41.8377,41.86822200000002
15-01-2024 04:00,2.05,0.991969,10.11,46.8365,46.610471
15-01-2024 05:00,2.576,0.991612,10.334,48.6528,48.66219299999998
15-01-2024 06:00,2.972,0.99131,10.178,46.8551,46.99310400000004
15-01-2024 07:00,3.107,0.991269,9.782,42.0699,41.92548999999999
15-01-2024 08:00,3.455,0.991331,9.727,41.0917,41.113162999999965
15-01-2024 09:00,3.908,0.991245,9.785,41.8445,41.78034500000002
15-01-2024 10:00,3.996,0.991158,10.0,45.0348,44.98689899999997
15-01-2024 11:00,4.535,0.991245,11.139,56.0627,55.90205800000005
15-01-2024 12:00,4.72,0.991187,11.11,55.823,55.52224700000002
15-01-2024 13:00,4.852,0.991103,11.234,56.5581,56.39639500000008
15-01-2024 14:00,5.473,0.990972,11.775,58.3284,58.31240800000006
15-01-2024 15:00,5.699,0.991112,9.197,36.4276,36.35310999999999
15-01-2024 16:00,7.115,0.99095,8.074,24.9097,24.775679
15-01-2024 17:00,7.953,0.990084,8.096,24.366,24.51902599999999
15-01-2024 18:00,9.299,0.989245,8.707,30.1644,30.41147800000004
15-01-2024 19:00,10.119,0.988403,8.787,30.9201,30.969047999999965
15-01-2024 20:00,11.141,0.987731,9.068,34.1718,34.17684100000003
15-01-2024 21:00,11.77,0.987064,9.111,34.697,34.67231400000006
15-01-2024 22:00,11.783,0.986446,10.085,44.3256,44.16557900000001
15-01-2024 23:00,11.244,0.986333,10.577,49.183,49.22732700000002
16-01-2024 00:00,10.139,0.986366,12.017,57.6114,57.56766899999995
16-01-2024 01:00,9.3,0.98621,13.35,57.9521,57.94471000000007
16-01-2024 02:00,8.991,0.985986,13.18,58.0024,58.01498900000005
16-01-2024 03:00,9.257,0.985848,12.242,57.9396,57.93857
16-01-2024 04:00,9.391,0.985485,11.79,57.3117,57.33849600000008
16-01-2024 05:00,9.096,0.984967,11.521,56.6552,56.52569400000009
16-01-2024 06:00,9.518,0.984647,10.703,51.2068,51.079267999999956
16-01-2024 07:00,10.109,0.984259,10.924,52.9072,52.779883
16-01-2024 08:00,10.384,0.983913,9.922,42.905,42.58264600000007
16-01-2024 09:00,10.821,0.98359,9.271,36.0515,35.93211100000001
16-01-2024 10:00,11.124,0.983258,8.23,25.9889,25.896124999999987
16-01-2024 11:00,11.921,0.983052,9.305,36.1467,35.906500999999935
16-01-2024 12:00,12.247,0.982921,9.186,35.159,35.10951700000004
16-01-2024 13:00,12.336,0.982631,8.327,26.6613,26.574263000000023
16-01-2024 14:00,12.862,0.982241,9.369,36.1907,36.20673600000005
16-01-2024 15:00,13.909,0.982125,9.689,38.4309,38.598728999999956
16-01-2024 16:00,15.182,0.981729,12.236,56.4094,56.430875999999934
16-01-2024 17:00,15.804,0.981333,12.214,56.3397,56.32949900000008
16-01-2024 18:00,16.42,0.980659,10.257,44.6271,44.73610000000002
